economy,series,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
SVK,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27551.3244572078,28655.8410783561,31735.1476114059,33059.5578164747,34061.5754534275,36290.4733810976,37778.5140497482,39020.2204923241,40463.317605365,41180.9267787808,42836.8591446048,43744.6641000562,46616.2526276253,48534.0688728835,51057.3377881808,55241.2410467457,56592.8372202444,55236.6196672228,59839.6298673966,60928.8253218626,61764.0314336265,62196.6416520464,62936.2848668914,64330.4936818652,63830.1434361024,64716.1755222814,66198.9995978358,67285.2169711921,
SVK,SP.DYN.LE00.IN,69.9236585365854,70.2508536585366,70.4722926829268,70.5949268292683,70.6327804878049,70.6033658536585,70.525243902439,70.4185365853659,70.3068292682927,70.2057073170732,70.134243902439,70.0994878048781,70.0989268292683,70.1250731707317,70.1759024390244,70.2448780487805,70.3224634146341,70.3986097560976,70.465243902439,70.5199024390244,70.4085365853659,70.6292682926829,70.6890243902439,70.4790243902439,70.7509756097561,70.7346341463415,71.0212195121951,71.0887804878049,71.2078048780488,71.0263414634146,70.9326829268293,70.8829268292683,71.7951219512195,72.4487804878049,72.3,72.2536585365854,72.6536585365854,72.7048780487805,72.5512195121951,72.9024390243902,73.0512195121951,73.4024390243903,73.6048780487805,73.6048780487805,73.9585365853659,73.9048780487805,74.2048780487805,74.2073170731707,74.7048780487805,74.909756097561,75.1121951219512,75.9585365853659,76.109756097561,76.4121951219512,76.8121951219512,76.5634146341463,77.1658536585366,77.1658536585366,77.2658536585366,77.4707317073171,
SVN,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112252402.588776,715649933.71807,787924742.251979,1499101295.61061,1820915494.4255,2297475266.36859,3314759617.37735,3638608124.47767,3168097651.56673,3196099145.64647,4397212830.73067,7063482625.72202,8598243635.71987,8899759020.47717,8159730011.99654,7139432999.07756,1065303786.0383,957648182.549978,1078161602.59062,1070760883.00257,986893174.497992,951915167.042353,922155291.790942,1016368870.65301,856213889.025237,742060176.083081,889788337.683431,933092542.007261,1015426218.95744,
SVN,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9107.47389852088,6633.73741029151,6562.01780544148,6656.93348194028,7564.74071642981,10730.4510136379,10815.1110457688,10454.9656390657,11175.7710286265,11452.7831245082,10201.3035366727,10479.7596309273,11777.1556578814,14849.0372415032,17233.1385611279,18098.9085440003,19672.9655554146,23787.6465566688,27483.3371698569,24694.2304876707,23509.5431355463,25095.1322896197,22643.1002515007,23496.602499332,24214.9220717273,20881.7669299329,21663.643413767,23512.8172674713,26115.9133661854,25940.728030936,
SVN,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12349.8267067969,11623.7723359925,11255.6393056275,11878.1785472963,12792.9527430303,13594.7137150136,14273.1374409709,15277.4828291923,16055.4184955284,17083.2517215913,18009.060996176,18956.3919026919,20241.5256786998,21090.621621433,22742.0896727179,23852.6430383942,25686.0292288631,27536.6834687288,29604.2914690241,27557.9955116672,27848.1327931522,28931.383323805,29042.8202729641,29973.6993541529,30870.0236667425,31628.247175832,33936.0440637175,36622.1952899204,40143.7739437708,42422.2786841348,
SVN,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8840.0,10200.0,11240.0,11000.0,11320.0,11270.0,10950.0,10920.0,12630.0,15610.0,18310.0,19820.0,21790.0,24620.0,24380.0,24540.0,24580.0,23250.0,23230.0,23610.0,22250.0,21770.0,22130.0,24600.0,25940.0,
SVN,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13660.0,14310.0,15270.0,16030.0,17070.0,17970.0,18940.0,20060.0,20870.0,22420.0,23630.0,25360.0,26900.0,28830.0,27100.0,27480.0,28540.0,28590.0,29570.0,30590.0,30650.0,33080.0,35970.0,39500.0,41740.0,
SVN,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71.39096069,70.56112671,72.42923737,71.96820068,71.98925018,72.22161865,71.74246216,70.23893738,72.16070557,72.01541901,72.3649292,72.26573944,70.85122681,70.30366516,70.52433014,71.35444641,72.28774261,71.79818726,72.40888214,,
SVN,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SVN,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
SVN,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.9,13.3,13.3,12.0,,
SVN,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.47,,,,,23.5,,
SVN,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.99,,,,,38.02,,
SVN,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46288.539260423,44082.0278859836,45699.9750232187,47931.4420805835,49162.8283885682,50382.7189261134,51869.2157811196,52945.6963155723,56546.711238163,58607.5915935662,59169.9733481674,60528.3346424637,64035.6824942649,63376.4866140375,65578.6519778919,68491.3900867058,71384.1940037158,73826.2914582665,68850.1264156253,70788.5150584158,73597.7743562021,72569.4298494521,73156.9842656168,74499.1722754721,76034.5540722224,78624.6297843718,78704.0388891238,80226.8323497963,82971.381515215,
SVN,SP.DYN.LE00.IN,68.9780487804878,68.9780487804878,68.9780487804878,68.6219512195122,68.6634146341463,68.3658536585366,69.0121951219512,69.3658536585366,68.9170731707317,68.3609756097561,68.609756097561,68.8341463414634,69.0585365853659,69.4048780487805,70.1609756097561,70.3585365853659,70.3073170731707,70.5560975609756,70.7024390243902,70.8536585365854,71.1048780487805,71.2048780487805,71.0536585365854,70.5414634146342,70.9024390243903,71.3512195121951,71.8024390243903,72.0024390243902,72.4463414634146,72.7048780487805,73.2048780487805,73.3536585365854,73.3048780487805,73.2536585365854,73.4048780487805,73.9585365853659,74.4585365853658,74.7073170731707,74.8073170731708,75.009756097561,75.4121951219512,75.7585365853659,76.0073170731707,76.8585365853659,77.2073170731707,77.6121951219512,78.0865853658537,78.5609756097561,78.7658536585366,78.9707317073171,79.4219512195122,79.9707317073171,80.1243902439024,80.3219512195122,81.0780487804878,80.7756097560976,81.1756097560976,81.0292682926829,81.3780487804878,81.280487804878,
SWE,FI.RES.TOTL.CD,505439200.0,731316450.0,801886970.0,757918680.0,965188000.0,972237520.0,1028422000.0,841824518.78406,859632541.836128,696993134.695452,774815766.875111,1144687007.38369,1733083776.44481,2934153065.61738,2566836971.55321,3650634590.11819,3035642596.73134,4392816298.95279,5479529145.95039,6621022419.20473,6995886855.43518,6013375320.54551,6285248817.83952,6348959344.78422,5715950280.51136,7777877858.87517,8922761484.31062,11112081838.9299,10981551557.1996,11992849969.076,20324328881.439,20477292580.9968,24646790230.1686,21420634045.1913,25579504410.2307,25869764854.6977,20843371292.358,12195506285.5058,15457236697.6273,16749337014.9286,16498728321.8885,15625206244.7363,19170723588.9644,22168538425.3524,24768805295.0333,24867578418.1736,28017219694.0134,31033035734.4712,29727344091.6924,47255415701.1354,48246149255.6656,50213891950.8524,52245310612.4755,65363359246.0776,62579168750.6962,58098544752.6552,59361642625.4786,62191481193.5854,60566144400.5195,55509629819.8897,
SWE,NY.GDP.PCAP.CD,2114.00297269192,2288.92170111915,2468.69458903006,2657.02250478203,2941.04889945204,3206.09917020339,3454.42978938679,3720.92684527721,3926.40900146965,4234.16134821018,4736.21715377766,5132.71160742552,6027.12849917337,7301.215425886,8089.91458466682,10117.3066842673,10868.2757657546,11448.6193912266,12620.5186141512,14877.1642883549,17097.8326512095,15586.4300780047,13738.9722980374,12608.2291505865,13099.0208341765,13666.8577454736,17981.0194119405,21792.5589059822,24534.6938164191,25662.2205892506,30593.6724447761,31822.8038482367,32800.9826867546,24425.2849281118,26083.6143874838,30282.9639200066,32998.9681608432,30312.4875993103,30596.5272048832,30941.0793624668,29624.9126748618,27247.857734793,29899.1952495081,37321.7979047059,42821.6731423358,43437.0631164776,46593.6021646111,53700.0053363063,56152.552340314,46946.9602719954,52869.0442891587,60755.7595508465,58037.8213192173,61126.9431963979,60020.3604576572,51545.4836095322,51965.1571531985,53791.5087298403,54589.0603860606,51647.9915583251,
SWE,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20375.7345435902,20681.9352382162,20785.9037237455,20718.1622317502,21836.433694034,23050.3653006713,23875.2585047697,24797.1812336567,25886.7912323208,27471.5582721119,29631.1608906659,29940.5443321751,30926.5055989396,31782.0762485717,33830.5548935291,34244.4650156257,37679.6951105651,40855.4999180551,42158.2956995539,40309.1125419176,42256.1621212554,44608.5802614915,45432.4319692761,46312.3923824667,47184.6691338182,49103.1334338706,50430.2528196052,52113.8343356796,55243.3701464526,56668.3156096077,
SWE,NY.GNP.PCAP.CD,,,2310.0,2490.0,2740.0,2960.0,3190.0,3460.0,3770.0,4100.0,4690.0,4990.0,5670.0,7050.0,8580.0,10160.0,10720.0,11290.0,12460.0,14790.0,17300.0,17530.0,15760.0,13550.0,13020.0,13080.0,15330.0,19360.0,24190.0,26090.0,27760.0,29110.0,31340.0,28200.0,27690.0,28070.0,30400.0,31390.0,31110.0,31300.0,31610.0,29720.0,29090.0,32750.0,39790.0,45770.0,49150.0,52310.0,55720.0,52640.0,54630.0,56700.0,59090.0,61800.0,61870.0,58420.0,54360.0,53010.0,55580.0,55820.0,
SWE,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19880.0,20040.0,19890.0,19710.0,21120.0,22410.0,23240.0,24150.0,25330.0,27430.0,29650.0,29960.0,31010.0,32320.0,34020.0,34710.0,38660.0,42080.0,43610.0,41250.0,43400.0,45520.0,46470.0,47350.0,48180.0,49500.0,50720.0,53000.0,56220.0,58090.0,
SWE,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.47544098,82.16873169,82.60466003,83.15812683,82.72993469,82.33170319,82.40689087,82.57682037,82.51794434,82.48744965,82.41146851,84.44082642,84.21382904,84.02948761,84.02729797,84.07814026,84.41863251,84.75862122,85.09215546,,
SWE,SI.POV.DDAY,,,,,,,,7.7,,,,,,,,0.5,,,,,,0.2,,,,,,0.2,,,,,0.2,,,0.2,,,,,0.0,,,0.3,0.4,1.0,0.3,0.4,0.6,0.4,0.5,0.5,0.5,0.6,0.5,0.4,0.3,0.2,0.7,,
SWE,SI.POV.GAPS,,,,,,,,6.9,,,,,,,,0.3,,,,,,0.2,,,,,,0.0,,,,,0.0,,,0.1,,,,,0.0,,,0.2,0.3,0.8,0.2,0.3,0.5,0.3,0.4,0.4,0.3,0.5,0.3,0.3,0.2,0.1,0.6,,
SWE,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.5,14.4,14.8,15.4,15.2,16.0,15.6,16.3,16.2,15.8,16.4,17.1,,
SWE,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28.16,,,,,29.55,,
SWE,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.32,,,,,55.73,,
SWE,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63395.9291773734,65576.087655326,68273.3687154343,71518.2359913735,72920.7820305678,74710.9756750336,78159.5140423626,80460.316168814,82197.4967068931,84733.0560091014,84406.0101542834,86156.6215002632,88196.8232601902,92887.6334091935,94895.4315204299,97583.2966029956,98431.2353044821,96701.3353508842,94341.2199022221,99520.612835976,100626.864771985,99521.3169066889,99528.2374102762,101197.865150784,104279.498170948,104611.299032913,105274.309694342,105688.29682307,106456.891181274,
SWE,SP.DYN.LE00.IN,73.0056097560976,73.4743902439024,73.3504878048781,73.5553658536585,73.7331707317073,73.8617073170732,74.0785365853659,74.1224390243903,73.9729268292683,74.0848780487805,74.6492682926829,74.6239024390244,74.7180487804878,74.8673170731707,74.9804878048781,74.9846341463415,74.9692682926829,75.379756097561,75.4690243902439,75.5241463414634,75.7409756097561,76.0260975609756,76.3273170731707,76.5517073170732,76.8158536585366,76.6678048780488,76.9312195121951,77.0921951219512,76.9792682926829,77.7268292682927,77.5368292682927,77.6668292682927,77.9987804878049,78.0604878048781,78.650243902439,78.7404878048781,78.9590243902439,79.1975609756098,79.3390243902439,79.4414634146342,79.6439024390244,79.7951219512195,79.8463414634146,80.0951219512195,80.4975609756098,80.5463414634146,80.7487804878049,80.9,81.1,81.3512195121951,81.4512195121951,81.8024390243903,81.7048780487805,81.9560975609756,82.2536585365854,82.2048780487805,82.3073170731707,82.409756097561,82.5585365853659,82.9585365853659,
SWZ,FI.RES.TOTL.CD,,,,,,,,,,,,,,,13472680.8383646,45611556.7446461,73385784.6468796,94706225.1633621,113608512.213578,113704927.489369,158744508.593417,96362337.4675517,76124506.2000204,92498850.4458136,80100442.4704618,83418804.9209139,96446656.514134,127160624.21087,140008662.782091,180614472.888795,216466813.105518,171931836.67339,309055045.581421,264288572.765613,296970645.340239,298195460.691394,253999529.961233,294839207.126203,358611455.474751,375930168.654293,351794140.719257,271776570.233601,275844476.909858,277512201.613467,323561615.646859,243897157.253523,372529356.202649,774192962.828771,751935734.699347,958869319.489231,756344144.775586,600507428.767504,740960093.303333,762540937.776334,690755431.118014,547997264.064542,564314115.627588,563119751.253451,440685903.013845,440314152.603376,
SWZ,NY.GDP.PCAP.CD,104.212507692992,125.311856867029,131.161714946398,151.496192001084,177.965941286451,187.951386337981,200.242982056305,189.378541304913,196.303139515578,251.74602240056,260.027773128199,307.37025653308,321.069430537678,471.571083097053,545.255367444427,576.879255506799,528.587329370427,571.239315534657,619.532290786012,725.113948709762,921.99223896023,939.450137377656,853.551273070203,851.592350686435,732.297304891536,516.414273700306,620.715466960245,780.270626851931,894.346515127444,872.773101128803,1355.39394489604,1367.78481369666,1481.86459893171,1528.89244383416,1563.75295277325,1833.08942716193,1695.13118924586,1781.87002758328,1609.22066178885,1557.05863172015,1728.70533953017,1521.76761981843,1405.44185636161,2148.61993542738,2699.13340186438,3083.82623244748,3176.70033780248,3327.44187456422,3137.39611518715,3385.84292591115,4168.50517706719,4496.60037883323,4527.66898764161,4230.3440556779,4038.55722839918,3679.79979948884,3425.55950940688,3914.61325245175,4106.1971526456,3894.67980685427,
SWZ,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3518.53024249049,3601.50613485963,3707.131754434,3821.54102966888,3909.15342530679,4096.95665997004,4246.73154033626,4371.16533734744,4459.13981087366,4590.52992721045,4721.95505499826,4837.10085289703,5101.40404796131,5378.00997345828,5703.51081758464,6208.00190366926,6743.04847214104,7185.8024027791,7334.4652187784,7452.65039884593,7771.35994358043,8057.5405392308,8266.68151600077,8708.79599202947,8796.98243959603,8811.69252717211,8705.91319305998,8408.45427175268,8728.79177951162,9003.36423142681,
SWZ,NY.GNP.PCAP.CD,,,,,,,,,,,,,300.0,370.0,470.0,,,,,,,,,,,,,,,,1290.0,1350.0,1570.0,1580.0,1570.0,1820.0,1930.0,1960.0,1740.0,1730.0,1670.0,1700.0,1570.0,1700.0,2160.0,3080.0,3300.0,3480.0,3360.0,3320.0,3460.0,3860.0,4310.0,4420.0,4130.0,3800.0,3450.0,3390.0,3630.0,3670.0,
SWZ,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3700.0,3820.0,3950.0,3960.0,3860.0,4290.0,4600.0,4720.0,4620.0,4850.0,4810.0,5160.0,5110.0,5280.0,5710.0,6560.0,6770.0,7270.0,7320.0,7300.0,7380.0,7570.0,7730.0,8330.0,8420.0,8470.0,8240.0,7840.0,8130.0,8090.0,
SWZ,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.30070877,46.39696884,43.86367035,45.73136139,44.37629318,49.35586929,44.20730209,47.34027863,50.28172302,51.67996216,49.213871,42.63955688,43.646492,44.58774567,37.75821304,41.75714874,41.72721863,50.74531937,32.87068558,,
SWZ,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.1,,,,,,48.9,,,,,,,,,43.0,,,,,,,29.2,,,,
SWZ,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.5,,,,,,18.0,,,,,,,,,17.0,,,,,,,9.8,,,,
SWZ,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69.0,,,,,,,,,63.0,,,,,,,58.9,,,,
SWZ,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SWZ,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23554.8507989004,23534.5179784635,23578.5694534273,23443.9130914671,23869.8665978009,24354.2580070275,24653.8040676403,24916.1799929834,25362.7416488061,25539.6059373594,25555.9160885516,26597.9472184851,27603.6982443535,28593.2460313037,30324.5549389594,31966.196658211,33203.9490379669,32740.4195817643,32871.025438784,33542.7589508045,33598.1847033938,34674.2552565337,35238.3168038099,34699.6257505439,34679.9803125936,33973.9177912036,33882.6759798248,33955.3664562235,34007.9901909492,
SWZ,SP.DYN.LE00.IN,43.572,43.951,44.325,44.699,45.083,45.489,45.929,46.409,46.935,47.508,48.128,48.788,49.479,50.191,50.919,51.661,52.421,53.198,53.991,54.795,55.613,56.453,57.307,58.158,58.978,59.749,60.46,61.081,61.572,61.885,61.95,61.7,61.112,60.192,58.958,57.422,55.606,53.595,51.498,49.424,47.49,45.799,44.41,43.372,42.731,42.518,42.733,43.308,44.17,45.275,46.601,48.141,49.862,51.699,53.569,55.359,56.962,58.319,59.401,60.194,
SXM,FI.RES.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27997.2898302635,28460.3326151186,27942.8805401415,33043.6883812669,32274.8905524359,31616.6816992667,29369.0568278169,29160.1038110689,,
SXM,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32614.5202561329,34232.3551066021,37233.9683840429,32878.4408816334,32478.2989639344,38858.5814633011,38211.8331867085,38230.0318635575,37914.1229673613,36203.0409942224,,
SXM,NY.GNP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27540.0,28670.0,29560.0,30890.0,28210.0,27680.0,,
SXM,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31440.0,32950.0,36500.0,32540.0,32590.0,38380.0,37920.0,38220.0,37080.0,35400.0,,
SXM,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SXM,SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74.5439024390244,74.5365853658537,75.5878048780488,,,73.0536585365854,,77.0682926829268,77.219512195122,78.2926829268293,,,,
SYC,FI.RES.TOTL.CD,,,,,,,,,,,,,,4270000.0,5040000.0,6340000.0,6490000.0,11511471.2600475,9260279.58014836,12147892.9278338,18439443.9208727,13800012.3387457,13071864.4729483,9972347.79882987,5399604.19139533,8500984.1827768,7748927.86809047,13712559.8320305,8707284.78960046,12114849.8436145,16638359.4343515,27650738.7889971,31257754.1765782,35650570.8278653,30154867.7421851,27095250.0267567,21760021.4542903,26323862.5814947,21589896.3694093,30345524.7319827,43752074.0468578,37133887.9198106,69794569.4340033,67387801.9996701,34591085.9657841,56244154.2963725,112923278.381745,40768609.3993161,63833877.5195002,190546677.641739,255584702.553665,279115073.987237,308093541.248072,425902438.873118,465010215.592435,536145674.407411,523503786.87859,545203276.387118,549521831.728019,580545515.11504,
SYC,NY.GDP.PCAP.CD,288.058159419365,270.279660633921,287.044788426874,308.19526439697,332.305003111975,328.484900958875,337.646246557856,333.233812466557,314.351064841473,314.179852817028,343.881182121191,401.608039515583,546.951061288794,648.53192405897,744.506941901819,806.23264447194,814.474737986674,1044.35306798524,1376.54657947199,2030.13590345467,2329.35335798995,2419.03441901133,2296.30772927437,2280.45155062171,2338.07565218555,2588.55280379525,3165.94503803531,3638.98801125089,4128.1182318366,4407.20093965686,5302.84372714198,5314.66312816659,6128.44556922114,6559.12999396324,6555.5044074812,6748.93110885887,6583.20101813288,7280.98962117856,7715.91814709341,7747.61215872072,7578.85105298845,7663.13708026446,8331.2619970042,8524.96123557779,10176.6587120064,11092.5107357824,12014.3998729502,12154.8299372808,11122.8620677142,9706.95605963959,10804.6844747547,12189.0951601357,12006.68296237,14765.6739800428,14700.3343408386,14745.3414620288,15068.6203494184,15906.0839118192,16390.8249080053,17448.2702926831,
SYC,NY.GDP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8966.23197725031,9399.29181311147,10254.7909563463,10918.3655426931,10771.4439310174,10747.3330718649,11315.062279323,12736.6357333655,13691.9390885481,13874.4235037562,14271.419982115,14240.7537794289,14200.58519152,13767.6770631218,13786.2865429366,15424.3274007365,17027.8441744013,19209.1583370954,18738.6110373627,18599.625475153,19387.8625270814,21922.7395312636,21565.0379982842,22369.3912169768,23889.7837988235,24067.1946265363,25681.3127077556,27242.6560347508,28678.7724341871,30516.6772624267,
SYC,NY.GNP.PCAP.CD,,,290.0,310.0,330.0,320.0,360.0,350.0,350.0,330.0,350.0,410.0,480.0,630.0,770.0,870.0,910.0,870.0,1170.0,1760.0,2110.0,2300.0,2290.0,2190.0,2220.0,2490.0,2740.0,3200.0,3970.0,4540.0,5030.0,5200.0,6000.0,6390.0,6530.0,6460.0,6740.0,7330.0,7320.0,7290.0,7290.0,7310.0,6850.0,7490.0,9280.0,11140.0,12580.0,12280.0,11180.0,10230.0,10220.0,10570.0,11540.0,12700.0,13350.0,14020.0,13840.0,14310.0,15670.0,16900.0,
SYC,NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8650.0,9130.0,10040.0,10670.0,10690.0,10330.0,10980.0,12460.0,13220.0,13320.0,13540.0,13840.0,12820.0,12930.0,13940.0,15590.0,17200.0,17880.0,17210.0,17380.0,18350.0,19500.0,20350.0,21200.0,22430.0,22610.0,23720.0,25220.0,27330.0,29470.0,
SYC,SH.XPD.GHED.CH.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82.11167908,69.6716156,79.76266479,77.37477875,73.37905121,72.73429108,73.60570526,74.40620422,60.217453,61.45724487,64.33695984,62.79608536,70.14705658,71.10069275,69.43903351,70.73109436,69.14846039,73.04444122,74.46971893,,
SYC,SI.POV.DDAY,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.2,,,,,0.5,,
SYC,SI.POV.GAPS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.5,,,,,0.1,,
SYC,SI.POV.NAHC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.3,,,,,25.3,,
SYC,SI.SPR.PC40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.38,,,,,10.0,,
SYC,SI.SPR.PCAP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.04,,,,,20.33,,
SYC,SL.GDP.PCAP.EM.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SYC,SP.DYN.LE00.IN,,,,,,,,,,,,,,,,,,,,,69.5975609756098,70.1878048780488,69.3243902439024,70.3829268292683,69.5536585365854,69.6975609756098,68.6560975609756,68.2365853658537,68.7024390243902,67.9707317073171,68.1073170731707,70.7121951219512,71.2146341463415,69.4682926829268,70.7292682926829,72.4829268292683,71.5609756097561,71.2121951219512,71.7463414634146,72.6682926829268,72.7780487804878,73.2536585365854,71.0878048780488,71.0292682926829,72.6609756097561,72.1317073170732,72.2170731707317,73.1439024390244,73.1634146341463,73.0829268292683,73.1975609756098,72.7243902439024,74.2756097560976,73.119512195122,73.2292682926829,74.2951219512195,74.309756097561,74.3,72.8414634146341,73.9439024390244,
SYR,FI.RES.TOTL.CD,28330800.0,21086450.0,33043010.0,22048440.0,33070160.0,45070160.0,53108170.0,74113600.0,72600000.0,59160000.0,56896000.0,92904000.0,157219440.860213,468474889.932656,613249386.441673,812561560.3848,399706243.246725,617512169.265023,565089746.850887,1007330332.33106,827582464.647513,622538269.636405,578680554.415279,369971303.914759,524999208.624065,355444602.811951,469864339.340452,626283673.221354,534765163.91584,460059283.281205,446790359.434352,420691843.098886,403611000.051563,451438912.839386,445255185.731668,448176754.17405,433607811.51572,367754380.662801,365812595.657525,367856227.905299,354635059.439828,356737907.547416,411551014.99826,473633099.16808,547669435.960193,17774179269.9883,16996900531.0078,17707471673.8149,17783782583.9648,18300334790.1589,20631907296.8694,,,,,,,,,,
